Source url,Source title,Response code,Backlinks,Domains,External links,Internal links,Last seen
https://www.alternaleaf.com.au/post/what-are-vape-carts-benefits-effects-and-more,,301,12,3,0,0,2026-03-18
http://www.alternaleaf.com.au/,,301,11,10,0,0,2025-12-09
https://www.alternaleaf.com.au/complete-guide-medical-cannabis,,301,10,3,0,0,2026-03-31
https://www.consult.alternaleaf.com.au/,,200,8,6,0,0,2025-12-28
https://support.alternaleaf.com.au/hc/en-au/articles/34017993658905-Contact-Alternaleaf,Contact Alternaleaf – Alternaleaf,200,7,3,2,16,2026-05-18
https://www.alternaleaf.com.au/post/what-is-tetrahydrocannabinol-thc,,301,7,3,0,0,2025-12-16
https://www.alternaleaf.com.au/faq,FAQs about Alternaleaf | Alternaleaf Frequently Asked Questions,200,6,2,8,41,2026-05-10
https://www.alternaleaf.com.au/press-release/over-half-of-australians-to-use-telehealth-as-main-way-to-access-healthcare-by-2035,Telehealth in Australia: Trusted and Accessible Healthcare for All,200,6,6,5,44,2026-03-08
https://patient.alternaleaf.com.au/login/patient,Just a moment...,403,5,3,0,0,2026-01-13
https://www.alternaleaf.com.au/communityguidelines,,301,5,5,0,0,2026-05-22
https://www.alternaleaf.com.au/post/cannabis-sativa,,301,5,2,0,0,2026-03-23
https://www.alternaleaf.com.au/post/cbd-vs-thc,,301,5,5,0,0,2026-04-20
https://www.alternaleaf.com.au/post/medical-cannabis,,301,5,5,0,0,2026-03-29
https://www.alternaleaf.com.au/post/medical-cannabis-costs-in-australia,,301,5,3,0,0,2026-04-14
https://www.alternaleaf.com.au/post/thc-vape,,301,5,3,0,0,2026-03-18
https://www.alternaleaf.com.au/post/what-are-cannabis-creams-and-topicals-benefits-effects-and-more,,301,5,2,0,0,2026-04-26
https://www.alternaleaf.com.au/post/does-health-insurance-cover-medical-cannabis,,301,4,1,0,0,2026-04-22
https://www.alternaleaf.com.au/post/how-to-find-cannabis-doctor,,301,4,1,0,0,2026-03-02
https://www.alternaleaf.com.au/post/how-to-use-your-mighty-medic,,301,4,1,0,0,2026-03-08
https://patient.alternaleaf.com.au/forgot-password/patient,Just a moment...,403,3,2,0,0,2026-01-07
https://support.alternaleaf.com.au/hc/en-au/requests/new,Submit a request – Alternaleaf,200,3,2,1,9,2026-05-26
https://www.alternaleaf.com.au/about-us,About Alternaleaf Australia | Find Out More About Alternaleaf,200,3,2,6,36,2026-05-28
https://www.alternaleaf.com.au/blog/categories/starting-out,,301,3,2,0,0,2026-03-26
https://www.alternaleaf.com.au/partners/dolphins,,301,3,2,0,0,2026-03-23
https://www.alternaleaf.com.au/post/a-lesson-for-patients-vaporisation-vs-combustion,,301,3,3,0,0,2026-03-17
https://www.alternaleaf.com.au/post/how-long-does-medical-cannabis-stay-in-your-system,,301,3,3,0,0,2026-05-01
https://www.alternaleaf.com.au/process,What is the Alternaleaf Process? How Does Alternaleaf Work?,200,3,2,5,40,2026-05-22
https://www.consult.alternaleaf.com.au/concessions/?utm_adname=altf-24-052&utm_id=editorial,,301,3,1,0,0,2026-04-08
https://pre-screening.alternaleaf.com.au/?origin=www.consult.alternaleaf.com.au,Alternaleaf | Forms,200,2,1,0,0,2026-05-25
https://support.alternaleaf.com.au/,,302,2,2,0,0,2026-03-23
https://support.alternaleaf.com.au/hc/en-au/articles/10870563222287-Medication,Medication – Alternaleaf,200,2,1,9,17,2026-05-20
https://www.alternaleaf.com.au/cannabinoids,,301,2,2,0,0,2026-03-19
https://www.alternaleaf.com.au/hub/your-guide-to-managing-care-with-a-concession-card,Why Managing Healthcare Feels Like a Juggling Act for Concession Card Holders | Alternaleaf,200,2,1,5,71,2026-05-22
https://www.alternaleaf.com.au/patient-access,,301,2,1,0,0,2026-01-28
https://www.alternaleaf.com.au/post/hemp-oil-or-cbd-oil,,301,2,1,0,0,2026-01-14
https://www.alternaleaf.com.au/post/medical-cannabis-follow-up-consultation,,301,2,1,0,0,2026-01-16
https://www.alternaleaf.com.au/post/medical-cannabis-in-perth-access-and-eligibility-in-western-australia,,301,2,2,0,0,2026-03-31
https://www.alternaleaf.com.au/post/what-are-cannabis-suppositories-benefits-effects-and-more,,301,2,1,0,0,2026-03-18
https://www.alternaleaf.com.au/post/what-is-the-entourage-effect,,301,2,1,0,0,2026-01-16
https://www.alternaleaf.com.au/post/what-to-expect-in-a-consult-for-medical-cannabis,,301,2,2,0,0,2026-03-19
https://www.alternaleaf.com.au/privacy,Alternaleaf Australia Privacy Policy,200,2,1,37,47,2026-04-14
https://www.alternaleaf.com.au/reviews,Alternaleaf Reviews Australia | Explore what patient say about Alternaleaf,200,2,2,5,44,2026-04-25
https://www.alternaleaf.com.au/terms-of-service,Alternaleaf Australia Terms of Service,200,2,2,6,37,2026-05-21
https://www.consult.alternaleaf.com.au/?adgroupid=135857109966&device=c,,301,2,1,0,0,2026-04-08
https://www.consult.alternaleaf.com.au/privacy-policy,,301,2,1,0,0,2026-04-14
http://www.alternaleaf.com.au/?ref=settledinaustralia.com,,301,1,1,0,0,2025-10-31
http://www.alternaleaf.com.au/post/cannabis-and-alternative-therapies-for-sleep,,301,1,1,0,0,2025-08-19
https://consult.alternaleaf.com.au/,,301,1,1,0,0,2026-05-04
https://consultation.alternaleaf.com.au/,ERROR: The request could not be satisfied,403,1,1,0,0,2025-10-19
https://patient.alternaleaf.com.au/login,,200,1,1,0,0,2026-05-24
https://pms.alternaleaf.com.au/,Alternaleaf - PMS,200,1,1,0,0,2026-01-23
https://pms.alternaleaf.com.au/patients/,Alternaleaf - PMS,200,1,1,0,0,2026-04-09
https://pre-screening.alternaleaf.com.au/?_gl=1%2A197q0go%2A_ga%2AMTI5ODMxMjY0NS4xNjkxNjQ2MjAz%2A_ga_RJKT18M4RR%2AMTY5MjM5ODQ5MC4xMC4xLjE2OTIzOTg1MzMuMTcuMC4w,Alternaleaf | Forms,200,1,1,0,0,2026-01-03
https://pre-screening.alternaleaf.com.au/?origin=www.alternaleaf.com.au,Alternaleaf | Forms,200,1,1,0,0,2026-04-14
https://support.alternaleaf.com.au/hc/en-au,Alternaleaf,200,1,1,1,36,2026-05-23
https://www.alternaleaf.com.au/blog/categories/health-and-benefits,,301,1,1,0,0,2026-03-19
https://www.alternaleaf.com.au/blog/categories/legalities,,301,1,1,0,0,2026-03-09
https://www.alternaleaf.com.au/blog/categories/science-of-alternative-treatments,,301,1,1,0,0,2026-02-26
https://www.alternaleaf.com.au/concessions,Alternaleaf Concession Alternative Health Services,200,1,1,5,36,2026-05-21
https://www.alternaleaf.com.au/contact-us,Contact Alternaleaf | Patient support available 7 days a week,200,1,1,5,37,2026-04-26
https://www.alternaleaf.com.au/hub/managing-tennis-injuries,Managing Tennis Injuries | Alternaleaf,200,1,1,7,70,2026-05-17
https://www.alternaleaf.com.au/medical-team,,301,1,1,0,0,2026-03-22
https://www.alternaleaf.com.au/post/anatomy-of-medical-cannabis-exploring-the-trichomes-leaves-and-flower,,301,1,1,0,0,2026-01-22
https://www.alternaleaf.com.au/post/buy-cbd-oil-over-the-counter,,301,1,1,0,0,2026-04-17
https://www.alternaleaf.com.au/post/cannabis-alternative-therapies-for-headaches-and-migraines,,301,1,1,0,0,2026-03-24
https://www.alternaleaf.com.au/post/cannabis-authorised-doctors-nsw,,301,1,1,0,0,2026-04-09
https://www.alternaleaf.com.au/post/cannabis-strains-what-you-need-to-know,,301,1,1,0,0,2025-12-16
https://www.alternaleaf.com.au/post/medical-cannabis-in-adelaide-access-and-eligibility-in-south-australia,,301,1,1,0,0,2025-12-28
https://www.alternaleaf.com.au/post/medical-cannabis-in-canberra-act,,301,1,1,0,0,2026-05-01
https://www.alternaleaf.com.au/post/targeted-effects-cannabinoid-benefits-and-temperature-chart,,301,1,1,0,0,2026-05-09
https://www.alternaleaf.com.au/post/travelling-with-medical-cannabis-in-australia,,301,1,1,0,0,2026-02-26
https://www.alternaleaf.com.au/post/what-is-cannabis-flower-benefits-effects,,301,1,1,0,0,2026-03-18
https://www.alternaleaf.com.au/pricing,Alternaleaf Prices and Consultation Fees | Alternaleaf Pricing,200,1,1,5,38,2026-05-03
https://www.alternaleaf.com.au/promotion-terms,Alternaleaf Australia Promotion Terms and Conditions,200,1,1,5,38,2026-05-20
https://www.alternaleaf.com.au/referral,For Doctors - Refer Your Patient to Alternaleaf,200,1,1,5,42,2026-05-14
https://www.alternaleaf.com.au/screening,,301,1,1,0,0,2026-03-19
https://www.consult.alternaleaf.com.au/?adgroupid=131432790469&device=c,,301,1,1,0,0,2026-05-04
https://www.consult.alternaleaf.com.au/?utm_adname=altf-24-052&utm_id=editorial,,301,1,1,0,0,2026-03-23
https://www.consult.alternaleaf.com.au/about-us,,200,1,1,0,0,2026-01-10
https://www.consult.alternaleaf.com.au/community-guidelines,,301,1,1,0,0,2026-04-20
http://pre-consult.alternaleaf.com.au/,,301,0,0,0,0,2024-03-03
http://pre-screening.alternaleaf.com.au/,,301,0,0,0,0,2026-03-23
http://www.alternaleaf.com.au/hub/your-guide-to-managing-care-with-a-concession-card,,301,0,0,0,0,2026-05-01
https://consultation.alternaleaf.com.au/login/recover,ERROR: The request could not be satisfied,403,0,0,0,0,2025-02-05
https://patient.alternaleaf.com.au/consultations,,200,0,0,0,0,2026-03-15
https://patient.alternaleaf.com.au/forgot-password,,200,0,0,0,0,2026-01-28
https://pms.alternaleaf.com.au/api/v1/pre-screening-form,,0,0,0,0,0,2026-05-07
https://pre-consult.alternaleaf.com.au/,Alternaleaf | Forms,200,0,0,0,0,2025-08-22
https://pre-screening.alternaleaf.com.au/?_gl=1%2Acn10ze%2A_ga%2AMzM2ODAxMDA4LjE2ODAxMzU5NzA.%2A_ga_RJKT18M4RR%2AMTY5ODAxMzIwOC4xNDEuMS4xNjk4MDE1MDA0LjU5LjAuMA..,Alternaleaf | Forms,200,0,0,0,0,2024-12-18
https://pre-screening.alternaleaf.com.au/?cal=true,Alternaleaf | Forms,200,0,0,0,0,2026-04-08
https://support.alternaleaf.com.au/hc/en-au/articles/10831241604367-How-consultations-work,How consultations work – Alternaleaf,200,0,0,2,14,2026-05-23
https://support.alternaleaf.com.au/hc/en-au/articles/10831470544143-Managing-consultations,Managing consultations – Alternaleaf,200,0,0,3,17,2026-05-19
https://support.alternaleaf.com.au/hc/en-au/articles/10831470544143-Managing-your-consultations,,301,0,0,0,0,2024-10-01
https://support.alternaleaf.com.au/hc/en-au/articles/10831537698831-Ordering-process,Ordering process – Alternaleaf,200,0,0,8,14,2026-05-24
https://support.alternaleaf.com.au/hc/en-au/articles/10831701671567-Concession-benefits,Concession benefits – Alternaleaf,200,0,0,3,19,2026-05-19
https://support.alternaleaf.com.au/hc/en-au/articles/10869651355023-Regulations-and-approvals,Regulations and approvals – Alternaleaf,200,0,0,2,17,2026-05-21
https://support.alternaleaf.com.au/hc/en-au/articles/10869733610639-Technical-support,Technical support – Alternaleaf,200,0,0,12,19,2026-05-17
https://support.alternaleaf.com.au/hc/en-au/articles/10869841424399-Your-patient-portal-explained,Your patient portal explained – Alternaleaf,200,0,0,2,19,2026-05-20
https://support.alternaleaf.com.au/hc/en-au/articles/10869890340239-Managing-your-account,Managing your account – Alternaleaf,200,0,0,1,21,2026-05-21
https://support.alternaleaf.com.au/hc/en-au/articles/10870304782223-Consultation-payments,Consultation payments – Alternaleaf,200,0,0,1,18,2026-05-24
https://support.alternaleaf.com.au/hc/en-au/articles/10870364236047-Order-payments,Order payments – Alternaleaf,200,0,0,3,18,2026-05-17
https://support.alternaleaf.com.au/hc/en-au/articles/10870378835343-Healthcare-claims,Healthcare claims – Alternaleaf,200,0,0,5,18,2026-05-22
https://support.alternaleaf.com.au/hc/en-au/articles/10870512848399-Understanding-prescriptions,Understanding prescriptions – Alternaleaf,200,0,0,3,17,2026-05-23
https://support.alternaleaf.com.au/hc/en-au/articles/10870541469839-Prescriptions-and-the-law,Prescriptions and the law – Alternaleaf,200,0,0,3,18,2026-05-22
https://support.alternaleaf.com.au/hc/en-au/articles/10870673137807-Managing-your-orders,Managing your orders – Alternaleaf,200,0,0,5,17,2026-05-20
https://support.alternaleaf.com.au/hc/en-au/articles/10870696872463-Delivery-process,Delivery process – Alternaleaf,200,0,0,4,17,2026-05-22
https://support.alternaleaf.com.au/hc/en-au/articles/10870708954895-Delivery-issues,Delivery issues – Alternaleaf,200,0,0,3,17,2026-05-13
https://support.alternaleaf.com.au/hc/en-au/articles/11213073235727-Promotions,Promotions – Alternaleaf,200,0,0,2,21,2026-05-21
https://support.alternaleaf.com.au/hc/en-au/articles/11287520676495-Holiday-service-information,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2025-01-18
https://support.alternaleaf.com.au/hc/en-au/articles/11639830107791-Privacy-Policy-and-Terms-Conditions-update,Privacy Policy and Terms & Conditions update – Alternaleaf,200,0,0,1,21,2026-05-23
https://support.alternaleaf.com.au/hc/en-au/articles/12265588134543-Scam-Alert-Protecting-your-information,Scam Alert: Protecting your information – Alternaleaf,200,0,0,1,19,2026-05-13
https://support.alternaleaf.com.au/hc/en-au/articles/13196527207311-Alternaleaf-Articles-Google-Indexing,,302,0,0,0,0,2025-08-09
https://support.alternaleaf.com.au/hc/en-au/articles/14176101180815-Pre-Consult-Check,Pre-Consult Check – Alternaleaf,200,0,0,1,16,2026-05-14
https://support.alternaleaf.com.au/hc/en-au/articles/14441372555407-Multi-factor-Authentication,Multi-factor Authentication – Alternaleaf,200,0,0,1,20,2026-05-18
https://support.alternaleaf.com.au/hc/en-au/articles/14528893016719-Creating-a-Strong-Password,Creating a Strong Password – Alternaleaf,200,0,0,1,18,2026-05-28
https://support.alternaleaf.com.au/hc/en-au/articles/24338762264729-Can-I-access-Alternaleaf-even-if-I-live-remotely,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-07
https://support.alternaleaf.com.au/hc/en-au/articles/24338782957977-Do-I-need-a-referral,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-04
https://support.alternaleaf.com.au/hc/en-au/articles/24338914279193-How-much-do-consultations-cost,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-04
https://support.alternaleaf.com.au/hc/en-au/articles/24338914279193-How-much-do-consults-cost,,301,0,0,0,0,2024-09-23
https://support.alternaleaf.com.au/hc/en-au/articles/24338920146073-How-do-I-book-a-consultation,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-05
https://support.alternaleaf.com.au/hc/en-au/articles/24339556963865-Am-I-eligible-for-alternative-medicine,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-08-22
https://support.alternaleaf.com.au/hc/en-au/articles/24339714677913-What-is-alternative-medicine,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-04
https://support.alternaleaf.com.au/hc/en-au/articles/24340850969881-Do-I-qualify-for-the-concession-range,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-04
https://support.alternaleaf.com.au/hc/en-au/articles/24341490606617-Can-my-child-be-prescribed-alternative-medicine,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-04
https://support.alternaleaf.com.au/hc/en-au/articles/24423739834777-What-should-I-expect-from-an-Alternaleaf-consult,,301,0,0,0,0,2024-09-23
https://support.alternaleaf.com.au/hc/en-au/articles/24423739834777-What-should-I-expect-from-an-Alternaleaf-consultation,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-05
https://support.alternaleaf.com.au/hc/en-au/articles/24513080690841-Can-I-claim-my-consultation-through-Medicare,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-07
https://support.alternaleaf.com.au/hc/en-au/articles/24513291575833-What-is-Alternaleaf-s-cancellation-policy,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-05
https://support.alternaleaf.com.au/hc/en-au/articles/24515873554073,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-12-03
https://support.alternaleaf.com.au/hc/en-au/articles/24516307967385-How-do-I-cancel-my-consult,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-04
https://support.alternaleaf.com.au/hc/en-au/articles/24520859151129-Can-I-reschedule-my-consult,,301,0,0,0,0,2024-09-24
https://support.alternaleaf.com.au/hc/en-au/articles/24520859151129-Can-I-reschedule-my-consultation,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-07
https://support.alternaleaf.com.au/hc/en-au/articles/24521294447513-What-will-I-be-prescribed,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-04
https://support.alternaleaf.com.au/hc/en-au/articles/27145049424921-Is-Alternaleaf-a-real-medical-clinic,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2025-02-16
https://support.alternaleaf.com.au/hc/en-au/articles/27150919879321-Does-the-Pharmaceutical-Benefits-Scheme-cover-alternative-medicine,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-04
https://support.alternaleaf.com.au/hc/en-au/articles/27150948290201-Does-health-insurance-cover-alternative-medicine-treatments,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-07
https://support.alternaleaf.com.au/hc/en-au/articles/27155161900313-Can-I-drive-while-being-treated-with-alternative-medicine,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-08-22
https://support.alternaleaf.com.au/hc/en-au/articles/27155203801241-Is-alternative-medicine-legal,Is alternative medicine legal? – Alternaleaf,200,0,0,0,17,2024-07-21
https://support.alternaleaf.com.au/hc/en-au/articles/27155242929689-Am-I-allowed-to-use-alternative-medicine-at-work,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-08-22
https://support.alternaleaf.com.au/hc/en-au/articles/27155305811865-Can-I-still-access-certain-alternative-medicines-if-I-ve-used-them-recreationally,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-08-22
https://support.alternaleaf.com.au/hc/en-au/articles/27155365775769-How-long-does-my-prescription-last,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-04
https://support.alternaleaf.com.au/hc/en-au/articles/27155407282841-How-do-I-get-a-repeat-prescription,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-04
https://support.alternaleaf.com.au/hc/en-au/articles/27155465382681-When-and-how-do-I-order-refill-medication,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-04
https://support.alternaleaf.com.au/hc/en-au/articles/27155545450137-Which-pharmacies-does-Alternaleaf-work-with,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-10
https://support.alternaleaf.com.au/hc/en-au/articles/27155602052505-What-is-an-Authorised-Prescriber,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-04
https://support.alternaleaf.com.au/hc/en-au/articles/27155647846297-Do-you-ship-Australia-wide,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-04
https://support.alternaleaf.com.au/hc/en-au/articles/27155651287065-How-much-does-shipping-cost,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-04
https://support.alternaleaf.com.au/hc/en-au/articles/27155704691993-Can-I-track-my-order,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-07
https://support.alternaleaf.com.au/hc/en-au/articles/27155807422361-How-long-does-shipping-take,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-07
https://support.alternaleaf.com.au/hc/en-au/articles/31016553408665-Why-choose-Alternaleaf,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-04
https://support.alternaleaf.com.au/hc/en-au/articles/31016632814617-How-can-Alternaleaf-help-someone-like-me,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-04
https://support.alternaleaf.com.au/hc/en-au/articles/31017331806233-Why-do-I-need-a-follow-up-consult,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-07
https://support.alternaleaf.com.au/hc/en-au/articles/31017532951833-What-if-I-m-not-eligible,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-07
https://support.alternaleaf.com.au/hc/en-au/articles/31024791680537-Do-you-offer-benefits-to-concession-card-holders,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-05
https://support.alternaleaf.com.au/hc/en-au/articles/31025379708697-What-is-the-Alternaleaf-Patient-Portal,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-05
https://support.alternaleaf.com.au/hc/en-au/articles/31025444243609-How-do-I-access-my-patient-portal,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-10
https://support.alternaleaf.com.au/hc/en-au/articles/33300476135833-How-do-I-troubleshoot-technical-issues,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-02
https://support.alternaleaf.com.au/hc/en-au/articles/33300476135833-What-if-I-receive-an-error-when-logging-in,,301,0,0,0,0,2024-09-04
https://support.alternaleaf.com.au/hc/en-au/articles/34017993658905,,301,0,0,0,0,2026-05-18
https://support.alternaleaf.com.au/hc/en-au/articles/34017993658905-Contact-us,,301,0,0,0,0,2024-10-13
https://support.alternaleaf.com.au/hc/en-au/articles/34017993658905-How-do-I-contact-Alternaleaf,,301,0,0,0,0,2024-10-07
https://support.alternaleaf.com.au/hc/en-au/articles/35271299663769-Technical-issue-impacting-support-team,Technical issue impacting support team – Alternaleaf,200,0,0,0,17,2024-07-21
https://support.alternaleaf.com.au/hc/en-au/articles/36258698905241-How-has-the-patient-portal-changed,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-05
https://support.alternaleaf.com.au/hc/en-au/categories/19289929653273-Alternaleaf-patient-guide,Alternaleaf patient guide – Alternaleaf,200,0,0,1,38,2026-05-16
https://support.alternaleaf.com.au/hc/en-au/categories/19289929653273-Getting-Started,,200,0,0,0,0,2024-10-04
https://support.alternaleaf.com.au/hc/en-au/requests,,302,0,0,0,0,2026-03-23
https://support.alternaleaf.com.au/hc/en-au/requests/new?ticket_form_id=12089334847503,,200,0,0,0,0,2026-02-13
https://support.alternaleaf.com.au/hc/en-au/requests/new?ticket_form_id=36265316887321,,200,0,0,0,0,2026-02-02
https://support.alternaleaf.com.au/hc/en-au/sections/19289969930905-Deliveries,,200,0,0,0,0,2024-10-10
https://support.alternaleaf.com.au/hc/en-au/sections/19289969930905-Orders-and-deliveries,Orders and deliveries – Alternaleaf,200,0,0,1,12,2026-05-21
https://support.alternaleaf.com.au/hc/en-au/sections/19289969930905-Shipping-Dispensing,,200,0,0,0,0,2024-10-04
https://support.alternaleaf.com.au/hc/en-au/sections/19289995246873-Medication-Prescriptions,,200,0,0,0,0,2024-10-05
https://support.alternaleaf.com.au/hc/en-au/sections/19289995246873-Prescriptions,,200,0,0,0,0,2024-10-02
https://support.alternaleaf.com.au/hc/en-au/sections/19289995246873-Prescriptions-and-medications,Prescriptions and medications – Alternaleaf,200,0,0,1,11,2026-05-13
https://support.alternaleaf.com.au/hc/en-au/sections/24340470961689-Concession-Program,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-04
https://support.alternaleaf.com.au/hc/en-au/sections/24513160497305-Consultations,Consultations – Alternaleaf,200,0,0,1,11,2026-05-16
https://support.alternaleaf.com.au/hc/en-au/sections/25720623959577-Concessions-Benefits,,200,0,0,0,0,2024-10-07
https://support.alternaleaf.com.au/hc/en-au/sections/25720623959577-Insurance-Benefits,,200,0,0,0,0,2024-10-04
https://support.alternaleaf.com.au/hc/en-au/sections/25720623959577-Payments-and-concessions,Payments and concessions – Alternaleaf,200,0,0,1,13,2026-05-13
https://support.alternaleaf.com.au/hc/en-au/sections/27144838061465-About-Alternaleaf,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-09-24
https://support.alternaleaf.com.au/hc/en-au/sections/27145357404697-Legalities-Confidentiality,,200,0,0,0,0,2024-09-24
https://support.alternaleaf.com.au/hc/en-au/sections/27145357404697-Patient-portal,Patient portal – Alternaleaf,200,0,0,1,13,2026-05-22
https://support.alternaleaf.com.au/hc/en-au/sections/27145357404697-Regulations,,200,0,0,0,0,2024-10-07
https://support.alternaleaf.com.au/hc/en-au/sections/27145376641049-Eligibility,The page you were looking for doesn't exist – Alternaleaf,404,0,0,0,0,2024-10-04
https://support.alternaleaf.com.au/hc/en-au/sections/31025369565849-About-us,,200,0,0,0,0,2024-10-07
https://support.alternaleaf.com.au/hc/en-au/sections/31025369565849-Getting-started,Getting started – Alternaleaf,200,0,0,1,12,2026-05-12
https://support.alternaleaf.com.au/hc/en-au/sections/31025369565849-Patient-Platform,,200,0,0,0,0,2024-09-24
https://www.alternaleaf.com.au/.wf_auth,Not Found,403,0,0,5,36,2026-04-28
https://www.alternaleaf.com.au/30-off-terms-conditions,Not Found,404,0,0,5,36,2026-04-05
https://www.alternaleaf.com.au/about,,301,0,0,0,0,2024-04-19
https://www.alternaleaf.com.au/blog,,301,0,0,0,0,2025-04-28
https://www.alternaleaf.com.au/blog/author/alternaleaf-team,Not Found,404,0,0,5,36,2026-03-20
https://www.alternaleaf.com.au/blog/author/james-kneebone,Not Found,404,0,0,6,36,2026-01-25
https://www.alternaleaf.com.au/blog/categories/alternative-therapies,,404,0,0,0,0,2022-12-01
https://www.alternaleaf.com.au/blog/categories/cbd,CBD,200,0,0,8,45,2023-12-03
https://www.alternaleaf.com.au/blog/categories/cbd/page/2,,301,0,0,0,0,2025-07-13
https://www.alternaleaf.com.au/blog/categories/deeper-dive,Deeper Dive,200,0,0,8,49,2023-12-03
